cycle_id,scenario_id,truck_id,shovel_id,load_zone,dump_zone,timestamp_utc,load_min,haul_min,dump_min,queue_min,return_min,payload_t,material
C00349,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-03T13:51:53.065Z,4.239,15.121,2.020,11.343,10.150,220.013,waste
C00369,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-03T13:53:11.629Z,4.442,15.737,2.724,3.462,8.438,220.171,waste
C00390,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-03T13:55:31.994Z,4.275,13.677,2.124,5.321,7.859,219.027,waste
C00411,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-03T13:59:14.987Z,3.437,12.336,2.156,0.907,9.714,221.890,waste
C00451,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-03T14:03:36.174Z,4.594,13.034,1.870,5.113,10.327,207.488,waste
C00431,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:08:25.331Z,3.320,13.163,1.948,7.639,11.018,220.869,low_grade
C00472,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:08:43.704Z,3.918,13.646,2.662,7.419,10.931,206.160,waste
C00331,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:17:49.049Z,3.545,12.360,2.064,0.795,9.431,207.980,waste
C00412,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:27:47.977Z,3.369,12.335,1.983,10.555,9.187,204.958,waste
C00370,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:27:59.777Z,3.288,13.675,1.885,2.290,9.828,217.181,low_grade
C00391,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:28:47.380Z,3.225,13.580,1.611,8.751,9.257,218.416,low_grade
C00350,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-03T14:34:45.450Z,4.848,14.775,1.995,0.955,13.129,211.082,waste
C00452,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-03T14:38:32.488Z,3.069,12.546,1.863,5.376,11.447,213.930,waste
C00432,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-03T14:45:30.640Z,4.418,13.264,1.624,0.295,13.546,220.632,waste
C00332,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-03T14:46:00.740Z,3.388,12.474,2.430,5.645,11.458,218.524,waste
C00371,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-03T14:58:57.745Z,3.883,10.165,1.752,0.497,12.064,208.010,waste
C00392,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-03T15:05:12.840Z,3.931,12.813,2.197,3.423,6.882,207.207,waste
C00413,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-03T15:05:13.691Z,4.308,12.198,2.206,0.021,12.554,213.535,low_grade
C00351,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-03T15:10:27.526Z,4.661,12.238,2.603,20.113,9.812,219.862,waste
C00453,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-03T15:12:50.484Z,3.029,12.329,2.983,19.685,9.858,215.872,low_grade
C00433,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-03T15:18:39.440Z,3.525,14.773,2.754,2.454,11.513,219.197,waste
C00333,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-03T15:21:24.504Z,3.245,11.898,2.419,0.610,10.689,207.654,waste
C00372,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-03T15:27:19.430Z,3.928,15.121,2.856,6.552,7.899,220.602,waste
C00393,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-03T15:34:27.681Z,3.166,12.560,1.745,1.660,8.990,213.995,waste
C00414,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-03T15:36:30.898Z,3.979,12.210,1.622,6.714,8.956,205.818,waste
C00334,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-03T15:50:16.208Z,4.763,11.864,2.267,1.035,14.618,214.332,waste
C00434,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-03T15:53:40.593Z,4.035,12.435,2.530,1.630,11.821,218.070,waste
C00352,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-03T15:59:53.138Z,3.241,13.048,2.110,10.493,12.374,210.407,waste
C00454,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:00:43.522Z,3.872,12.537,1.999,13.017,10.948,214.247,waste
C00394,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-03T16:02:34.976Z,3.840,12.338,2.716,5.515,9.295,214.606,waste
C00373,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-03T16:03:40.758Z,3.361,13.287,2.546,12.497,11.565,222.103,low_grade
C00415,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-03T16:09:59.704Z,3.824,12.095,1.992,9.833,12.036,221.230,waste
C00335,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:24:49.011Z,4.013,12.306,3.060,24.527,11.394,208.366,low_grade
C00435,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:26:07.601Z,3.219,15.544,2.527,0.725,10.847,221.973,waste
C00395,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:36:17.241Z,4.646,11.890,2.343,5.028,11.525,216.941,waste
C00353,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:41:09.114Z,4.824,15.198,2.293,5.079,9.367,207.267,waste
C00455,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-03T16:43:05.813Z,3.946,14.562,2.372,2.207,11.905,207.939,waste
C00374,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:46:56.161Z,3.255,14.295,2.098,11.246,8.085,220.550,waste
C00416,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-03T16:49:46.525Z,3.504,13.939,2.938,2.995,12.267,212.835,waste
C00436,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-03T16:58:59.304Z,3.373,10.742,2.126,5.320,9.557,213.318,waste
C00396,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-03T17:11:43.158Z,3.218,14.992,2.311,3.806,11.649,220.054,waste
C00354,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-03T17:17:54.792Z,3.211,14.823,2.745,3.463,8.678,221.602,waste
C00456,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-03T17:18:05.317Z,4.170,12.210,1.606,1.437,10.601,214.580,waste
C00417,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-03T17:25:25.195Z,3.312,12.537,2.241,2.053,10.595,219.764,low_grade
C00375,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-03T17:25:54.933Z,4.187,15.411,2.354,2.270,9.446,205.853,low_grade
C00572,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:01:00Z,3.702,13.139,1.465,4.059,13.757,209.321,low_grade
C00473,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:02:00Z,3.839,12.804,2.383,12.649,12.610,218.089,waste
C00591,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:08:00Z,3.411,9.747,1.972,3.240,13.303,219.670,waste
C00552,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:09:00Z,3.977,13.638,2.032,2.247,10.779,213.032,waste
C00513,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:10:00Z,3.440,11.131,2.699,11.201,12.154,218.436,low_grade
C00612,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:12:00Z,4.496,10.044,1.887,25.875,9.631,215.851,waste
C00493,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:13:00Z,3.559,11.465,2.495,0.349,10.690,221.677,waste
C00532,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T06:14:00Z,4.601,13.144,2.288,0.288,13.270,214.054,low_grade
C00573,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:37:07.352Z,4.067,14.806,2.071,0.163,10.547,209.869,waste
C00592,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:39:40.353Z,4.427,10.521,2.594,1.438,11.244,221.419,waste
C00494,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:41:33.492Z,4.568,12.639,2.454,1.011,8.680,205.894,waste
C00553,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:41:40.350Z,3.631,14.341,2.326,0.133,10.753,212.376,waste
C00474,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:46:17.067Z,3.568,12.329,1.847,3.287,11.005,221.706,low_grade
C00533,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:47:35.458Z,3.607,13,2.566,3.003,11.663,207.192,waste
C00514,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T06:50:37.520Z,3.139,13.069,2.169,0.621,10.108,222.218,waste
C00613,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:03:56.045Z,3.880,12.848,2.905,3.639,13.308,222.338,waste
C00574,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:08:46.553Z,3.352,11.956,2.854,13.874,11.604,210.162,waste
C00593,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:09:53.801Z,4.374,10.213,2.178,0.401,12.237,207.660,waste
C00495,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:10:54.515Z,3.415,9.213,1.376,1.034,9.064,219.810,waste
C00554,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:12:51.369Z,3.120,10.710,1.889,12.350,11.394,216.175,low_grade
C00475,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:18:19.226Z,3.546,13.214,1.696,1.416,10.524,206.823,waste
C00515,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:19:43.916Z,3.423,12.158,2.698,9.232,10.196,210.178,waste
C00534,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:21:25.847Z,4.171,12.319,2.579,1.833,11.609,217.822,low_grade
C00496,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:35:00.678Z,4.210,11.498,2.281,1.069,9.995,207.980,waste
C00594,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:39:18.054Z,3.994,15.355,2.678,9.679,8.125,210.424,waste
C00614,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T07:40:30.799Z,3.467,11.561,2.064,14.224,10.757,212.068,waste
C00476,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:48:42.997Z,3.792,13.141,2.299,8.126,12.376,216.262,waste
C00555,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:52:19.134Z,3.381,13.505,2.405,5.666,9.182,214.823,low_grade
C00575,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:52:24.983Z,2.940,11.442,2.026,0.831,11.297,217.069,low_grade
C00535,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:53:56.472Z,3.056,10.423,1.976,3.499,12.682,205.137,waste
C00516,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T07:57:26.356Z,4.922,11.274,1.792,7.956,11.385,222.273,low_grade
C00497,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:04:03.872Z,2.997,13.702,2.521,4.341,12.587,207.628,low_grade
C00595,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:19:08.003Z,3.718,12.141,1.655,0.046,12.226,217.366,waste
C00576,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:20:57.184Z,3.470,15.163,2.434,18.909,11.177,217.384,waste
C00615,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T08:22:35.171Z,3.554,17.261,1.651,1.505,12.391,210.608,waste
C00536,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:25:34.628Z,3.827,14.218,2.459,0.346,10.730,207.499,waste
C00556,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:26:27.467Z,4.158,9.447,1.942,8.472,10.495,211.866,waste
C00477,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:28:27.022Z,3.139,11.056,1.974,5.150,10.277,213.501,waste
C00517,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:34:46.175Z,3.428,11.111,1.423,5.858,11.649,204.947,waste
C00498,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T08:40:12.720Z,4.497,12.164,2.273,2.926,9.038,213.189,waste
C00596,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T08:48:55.185Z,3.068,14.805,1.717,8.140,12.427,207.886,waste
C00537,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T08:57:09.416Z,3.273,10.596,2.680,18.243,11.966,207.928,waste
C00616,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T08:58:56.881Z,3.394,13.749,1.731,7.438,10.995,215.035,waste
C00478,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T09:00:02.750Z,4.417,15.011,1.851,0.100,9.936,215.864,low_grade
C00557,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T09:00:58.310Z,5.046,12.381,3.049,1.932,8.421,215.273,waste
C00518,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T09:08:14.340Z,4.233,11.791,2.870,1.476,10.164,214.465,waste
C00499,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:11:06.614Z,4.402,15.136,1.431,5.641,13.897,208.283,low_grade
C00577,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T09:12:06.311Z,4.221,15.211,2.421,5.290,11.143,218.602,low_grade
C00597,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:29:04.587Z,3.467,13.386,2.306,3.704,11.175,208.634,waste
C00479,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:31:21.695Z,5.097,11.942,2.713,12.153,9.311,211.455,waste
C00558,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:31:48.019Z,3.460,12.849,2.109,10.593,9.470,218.393,low_grade
C00617,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T09:36:15.283Z,3.535,15.610,1.291,4.146,10.308,211.856,waste
C00519,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:38:46.365Z,4.489,13.128,1.580,3.852,10.503,210.022,low_grade
C00538,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:43:54.943Z,3.213,13.118,1.696,6.197,10.236,216.417,waste
C00578,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T09:50:23.456Z,4.175,11.877,2.291,1.178,11.428,221.315,waste
C00500,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T09:51:36.952Z,3.081,13.633,2.211,1.004,11.247,213.415,waste
C00598,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:03:06.857Z,5.028,12.342,1.928,0.158,9.927,209.122,waste
C00559,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:10:16.969Z,4.654,9.616,2.508,1.634,11.272,214.995,waste
C00618,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:11:08.704Z,3.040,11.922,1.841,1.849,11.948,216.083,waste
C00520,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:12:19.447Z,3.726,15.539,1.982,3.882,12.641,218.568,waste
C00480,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:12:34.664Z,3.208,11.410,2.904,12.624,8.976,222.205,waste
C00539,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:18:22.538Z,3.996,13.344,1.945,0.189,12.513,216.294,waste
C00579,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:21:20.374Z,3.989,11.289,2.036,12.008,10.803,213.544,low_grade
C00501,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:22:47.490Z,3.417,16.302,2.161,17.192,11.369,214.215,low_grade
C00599,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:32:29.760Z,4.586,15.359,1.804,0.861,9.388,216.023,waste
C00560,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:39:58.022Z,4.539,12.920,1.596,7.382,10.852,208.487,waste
C00619,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T10:41:44.643Z,3.182,14.557,1.969,1.327,13.134,210.171,waste
C00521,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:50:05.709Z,4.436,14.765,2.089,5.306,12.181,215.538,waste
C00540,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:50:21.718Z,3.100,13.921,2.010,1.462,12.827,221.576,waste
C00481,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T10:51:42.007Z,4.617,12.928,1.945,3.489,11.017,217.967,waste
C00580,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T11:01:27.846Z,3.622,12.098,2.137,21.726,10.376,215.600,waste
C00600,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:04:29.632Z,3.162,13.887,2.983,0.602,10.038,216.065,waste
C00502,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:13:13.966Z,4.814,11.469,2.461,2.757,14.552,215.552,low_grade
C00620,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T11:15:54.814Z,4.029,12.332,1.734,0.726,10.198,205.911,waste
C00561,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:17:15.278Z,3.358,12.488,2.809,3.206,8.688,209.453,waste
C00541,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:23:40.894Z,3.662,12.867,1.411,16.292,8.728,207.905,waste
C00482,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:25:41.814Z,4.703,12.921,1.748,1.711,11.081,210.404,waste
C00522,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:28:52.327Z,3.172,15.197,2.936,4.327,10.726,217.134,low_grade
C00601,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T11:35:09.970Z,3.119,12.610,2.337,5.250,11.864,218.658,low_grade
C00621,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:44:55.988Z,3.287,13.279,2.385,3.563,11.250,209.583,low_grade
C00562,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T11:47:48.265Z,3.317,11.840,2.683,14.845,12.865,210.192,waste
C00503,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T11:49:17.048Z,4.913,11.081,2.389,4.891,11.178,207.443,low_grade
C00581,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T11:51:25.428Z,3.961,16.742,2.775,1.563,9.856,217.227,waste
C00483,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T11:57:51.601Z,3.174,11.596,2.429,2.415,9.548,219.616,waste
C00523,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T12:05:13.791Z,4.244,16.324,1.686,11.499,11.292,210.020,waste
C00542,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T12:06:38.470Z,3.675,14.233,2.814,1.500,12.789,211.106,low_grade
C00602,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:10:20.788Z,4.405,12.351,1.733,14.805,12.827,208.557,waste
C00622,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T12:18:41.803Z,3.936,14.438,2.772,2.201,12.185,206.234,waste
C00504,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:23:44.232Z,4.769,14.615,2.109,0.435,11.466,220.153,waste
C00582,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T12:26:19.186Z,3.062,12.012,1.493,6.378,12.107,213.633,low_grade
C00484,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:27:01.274Z,4.829,12.641,2.914,14.861,10.337,205.781,waste
C00563,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:33:21.242Z,3.481,8.972,2.808,3.857,9.352,209.780,waste
C00543,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:41:39.159Z,4.678,13.748,2.542,7.603,9.011,214.431,waste
C00524,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:50:16.507Z,3.691,14.357,2.125,10.213,10.197,216.024,waste
C00623,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T12:54:13.686Z,3.848,11.773,1.997,8.075,11.281,211.812,waste
C00603,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T12:56:28.050Z,3.772,14.799,2.143,8.564,13.131,204.962,waste
C00505,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T12:57:07.833Z,3.219,12.993,2.297,2.192,11.389,219.236,waste
C00583,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T13:01:22.373Z,3.740,13.519,2.505,13.102,12.496,221.123,waste
C00564,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:01:49.439Z,3.128,12.333,2.300,0.002,7.782,221.405,waste
C00485,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:12:36.219Z,3.422,10.898,2.032,0.082,10.244,215.689,low_grade
C00544,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:19:14.163Z,4.178,12.413,2.081,2.175,7.815,217.222,low_grade
C00565,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T13:27:22.191Z,4.537,9.348,1.526,7.830,9.325,221.383,low_grade
C00506,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T13:29:13.180Z,4.221,11.149,2.250,1.972,12.073,211.538,waste
C00525,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:30:51.506Z,4.534,11.062,1.960,17.380,12.133,207.480,waste
C00624,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:31:12.156Z,3.198,12.165,2.833,7.049,11.904,216.941,waste
C00604,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T13:38:52.527Z,4.095,11.300,1.852,2.050,8.263,219.347,waste
C00486,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T13:39:16.916Z,2.959,13.120,2.803,8.356,13.006,207.247,waste
C00584,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:46:44.137Z,3.118,13.172,1.773,3.929,8.302,212.468,low_grade
C00545,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T13:47:53.950Z,3.832,10.288,2.252,6.784,10.218,211.782,waste
C00566,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T13:59:56.144Z,3.151,9.828,2.385,4.879,10.303,208.155,waste
C00507,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:00:53.073Z,3.930,13.347,2.600,11.963,10.131,219.185,waste
C00605,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:06:26.085Z,4.535,11.579,2.036,7.597,12.587,215.087,waste
C00625,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:08:21.108Z,4.321,14.354,2.198,0.663,10.711,210.548,waste
C00585,truck_shovel,T06,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:17:01.786Z,3.618,10.843,2.072,8.487,10.461,212.228,waste
C00526,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:17:55.669Z,3.389,9.040,2.732,3.562,9.779,206.135,waste
C00487,truck_shovel,T01,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:19:31.575Z,3.291,11.979,2.309,4.835,12.127,216.093,waste
C00546,truck_shovel,T04,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:21:16.438Z,3.971,11.524,1.731,2.415,11.895,216.932,waste
C00567,truck_shovel,T05,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:30:28.905Z,5.359,11.094,2.344,6.355,12.212,218.871,low_grade
C00626,truck_shovel,T08,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:40:35.909Z,3.443,12.504,2.335,5.982,11.119,217.260,low_grade
C00508,truck_shovel,T02,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:42:51.301Z,5.219,13.187,1.974,3.211,10.925,207.626,waste
C00606,truck_shovel,T07,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:44:46.097Z,4.716,16.619,2.284,4.235,11.933,219.968,waste
C00527,truck_shovel,T03,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:46:25.741Z,3.768,13.113,1.605,1.803,12.084,215.519,low_grade
C00586,truck_shovel,T06,SH-01,pit-strip-north,waste-dump-west,2026-01-04T14:52:30.620Z,4.732,15.263,1.742,6.540,9.523,211.062,waste
C00547,truck_shovel,T04,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:52:48.528Z,3.989,14.481,1.431,0.554,12.578,206.051,waste
C00488,truck_shovel,T01,SH-02,pit-strip-north,waste-dump-west,2026-01-04T14:54:04.027Z,3.394,14.095,2.315,1.322,11.322,207.805,waste
C00568,truck_shovel,T05,SH-01,pit-strip-north,waste-dump-west,2026-01-04T15:07:50.762Z,3.966,11.913,2.425,18.520,13.632,218.400,waste
C00627,truck_shovel,T08,SH-02,pit-strip-north,waste-dump-west,2026-01-04T15:15:58.919Z,5.014,14.128,1.974,3.916,11.179,205.273,waste
C00509,truck_shovel,T02,SH-01,pit-strip-north,waste-dump-west,2026-01-04T15:17:22.305Z,3.271,13.592,1.543,7.569,8.705,215.044,waste
C00528,truck_shovel,T03,SH-02,pit-strip-north,waste-dump-west,2026-01-04T15:18:48.086Z,4.633,11.981,2.006,0.408,12.171,214.207,waste
C00607,truck_shovel,T07,SH-01,pit-strip-north,waste-dump-west,2026-01-04T15:24:33.315Z,3.144,11.402,2.247,3.142,12.868,208.742,low_grade
